Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	949	1843.67	586.082	
	950	1843.07	585.797	
	951	1842.39	585.535	
	952	1841.72	585.203	
	953	1841.09	584.801	
	954	1840.43	584.586	
	955	1839.84	584.297	
	956	1839.2	583.98	
	957	1838.41	583.527	
	958	1832.57	588.891	
	959	1832.44	589.078	
	960	1832.44	589.078	
	961	1832.44	589.078	
	962	1832.44	589.078	
	963	1832.44	589.078	
	964	1832.44	589.078	
	965	1832.44	589.078	
	966	1832.44	589.078	
	967	1832.44	589.078	
	968	1832.44	579.582	
	969	1831.93	579.555	
	970	1827.32	576.285	
	971	1830.57	578.074	
	972	1825.32	574.441	
	973	1825.32	574.547	
	974	1830.9	578.617	
	975	1831.57	578.918	
	976	1832.49	579.527	
	977	1833.41	579.863	
	978	1839.52	583.52	
	979	1840.9	584.5	
	980	1841.23	584.52	
	981	1842.11	585	
	982	1843.07	585.348	
	983	1843.91	585.371	
	984	1844.79	585.938	
	985	1846.02	586.316	
	986	1847.39	586.598	
	987	1848.46	586.977	
	988	1849.91	587.473	
	989	1851.17	587.855	
	990	1852.43	588.246	
	991	1853.98	588.547	
	992	1855.51	588.949	
	993	1856.86	589.285	
	994	1858.28	589.535	
	995	1859.77	589.602	
	996	1861.38	590.133	
	997	1862.95	590.285	
	998	1864.5	590.316	
	999	1866.09	590.402	
	1000	1867.77	590.418	
	1001	1869.46	590.469	
	1002	1870.94	590.777	
	1003	1872.6	591.023	
	1004	1874.23	591.133	
	1005	1871.02	592.324	
	1006	1872.84	592.227	
	1007	1874.22	592.199	
	1008	1875.84	592.23	
	1009	1877.41	592.418	
	1010	1879.25	592.555	
	1011	1880.92	592.777	
	1012	1882.79	592.617	
	1013	1884.75	592.742	
	1014	1886.66	592.633	
	1015	1888.5	592.586	
	1016	1888.48	593.082	
	1017	1888.46	593.508	
	1018	1888.32	593.797	
	1019	1888.3	594.262	
	1020	1888.07	594.547	
	1021	1887.84	594.891	
	1022	1887.65	595.438	
	1023	1887.68	595.699	
	1024	1887.55	596.184	
	1025	1887.54	596.566	
	1026	1887.72	596.852	
	1027	1887.86	597.059	
	1028	1881.84	601.82	
	1029	1883.09	602.852	
	1030	1884.04	603.531	
	1031	1882.04	602.363	
	1032	1882.97	602.938	
	1033	1882.09	602.613	
	1034	1876.54	600.281	
	1035	1890.29	595	
	1036	1890.14	595.332	
	1037	1889.98	595.953	
	1038	1889.89	596.113	
	1039	1889.86	596.359	
	1040	1889.77	597.023	
	1041	1889.68	597.125	
	1042	1889.48	597.605	
