Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Confidence
	Frame	percent	
	2612	1835.86	557.281	
	2613	1835.62	556.461	
	2614	1835.84	555.52	
	2615	1835.59	555.461	
	2616	1834.07	551.91	
	2617	1832.5	550.461	
	2618	1832.76	549.02	
	2619	1836.1	543.188	
	2620	1838.14	539.996	
	2621	1837.24	543.348	
	2622	1835.85	548.957	
	2623	1837.02	550.184	
	2624	1838.04	554.773	
	2625	1839.2	557.07	
	2626	1840.18	559.102	
	2627	1843.31	555.418	
	2628	1845.7	556.738	
	2629	1848.99	554.859	
	2630	1851.18	555.063	
	2631	1853.89	555.211	
	2632	1860.11	548.875	
	2633	1863.2	548.949	
	2634	1860.96	555.305	
	2635	1861.08	556.211	
	2636	1860.15	557.211	
	2637	1861.06	560	
	2638	1862.8	566.047	
	2639	1864.8	567.711	
	2640	1865.8	561.91	
	2641	1865.18	562.211	
	2642	1865.27	559.961	
	2643	1865.84	558.184	
	2644	1862.46	565.195	
	2645	1862.64	572.461	
	2646	1861.93	574.961	
	2647	1860.03	582.461	
	2648	1859.9	587.961	
	2649	1858.96	594.906	
	2650	1858.32	594.961	
	2651	1857.54	590.961	
	2652	1856.61	590.078	
	2653	1857.91	587.129	
	2654	1859.49	581.68	
	2655	1853.68	582.91	
	2656	1850.82	580.961	
	2657	1851.57	583.051	
	2658	1852.83	583.961	
	2659	1855.02	590.742	
	2660	1847.02	597.781	
	2661	1849.65	602.871	
	2662	1855.46	609.992	
	2663	1855.89	610.809	
	2664	1859.81	610.535	
	2665	1861.77	611.242	
	2666	1852.46	552.742	
	2667	1853.78	558.492	
	2668	1855.36	562.488	
	2669	1857.18	566.809	
	2670	1860.23	568.992	
	2671	1862.48	570.711	
	2672	1864.78	571.598	
	2673	1867.39	571.16	
	2674	1868.59	572.18	
	2675	1869.14	573.375	
	2676	1869.64	574.52	
	2677	1869.7	576.211	
	2678	1869.3	576.688	
	2679	1868.41	576.602	
	2680	1864.47	573.559	
	2681	1865.52	577.234	
	2682	1862.57	575.281	
	2683	1858.46	572.906	
	2684	1853.46	566.992	
	2685	1847.73	562.488	
	2686	1876.46	556.785	
	2687	1875.88	555.375	
	2688	1875.01	553.145	
	2689	1875.13	555.828	
	2690	1874.04	553.605	
	2691	1871.79	548.535	
	2692	1869.79	545.535	
	2693	1869.12	544.688	
	2694	1869.12	543.867	
	2695	1869.12	542.848	
	2696	1870.06	542.16	
	2697	1871.07	540.074	
	2698	1871.33	538.938	
	2699	1873.11	538.938	
	2700	1878.59	544.41	
	2701	1876.21	545.438	
	2702	1874.45	547.438	
	2703	1881.86	507.156	
	2704	1882.52	507.906	
	2705	1880.6	507.656	
	2706	1879.16	507.598	
	2707	1878.47	507.188	
	2708	1877.97	504.805	
	2709	1872.69	505.098	
	2710	1868.46	506.906	
	2711	1865.66	506.098	
	2712	1864.22	504.906	
	2713	1864.19	505.906	
	2714	1865.14	503.906	
	2715	1866.54	498.906	
	2716	1869.03	505.848	
	2717	1869.69	506.16	
	2718	1870.17	505.906	
	2719	1870	501.891	
	2720	1869.16	501.625	
	2721	1868.03	499.246	
	2722	1867.06	505.043	
	2723	1866.89	499.406	
	2724	1866.97	498.906	
	2725	1866.93	499.906	
	2726	1867.07	494.406	
	2727	1867.14	488.406	
	2728	1866.86	483.902	
	2729	1866.85	479.914	
	2730	1867.76	479.91	
	2731	1867.71	474.406	
	2732	1867.33	471.836	
	2733	1866.68	471.289	
	2734	1866.28	472.906	
	2735	1865.43	474.176	
	2736	1864.66	476.34	
	2737	1863.92	479.785	
	2738	1862.94	484.125	
	2739	1862.11	488.906	
	2740	1861.2	494.887	
	2741	1861.22	502.23	
	2742	1860.33	509.281	
	2743	1860.59	516.406	
	2744	1861.32	523.656	
	2745	1862.99	529.953	
	2746	1856	533.203	
	2747	1860.3	539.203	
	2748	1852.99	542.59	
	2749	1853.99	544.398	
	2750	1853.99	543.672	
	2751	1852.31	541.156	
	2752	1847.99	536.258	
	2753	1844.36	529.922	
	2754	1838.86	529.766	
	2755	1838.86	529.789	
	2756	1838.86	529.816	
	2757	1858.36	497.555	
	2758	1856.67	492.953	
	2759	1856.27	487.203	
	2760	1853.92	481.203	
	2761	1852.35	475.203	
	2762	1850.2	469.203	
	2763	1847.41	463.34	
	2764	1844.55	458.703	
	2765	1844.37	461.77	
	2766	1844.52	464.938	
	2767	1841.54	460.703	
	2768	1840.48	462.703	
	2769	1840.95	469.703	
	2770	1839.39	471.895	
	2771	1837.47	474.703	
	2772	1836.38	480.703	
	2773	1831.96	475.203	
	2774	1829.78	481.703	
	2775	1824.93	477.641	
	2776	1822.92	485.203	
	2777	1821.34	491.703	
	2778	1819.36	495.438	
	2779	1820.97	502.184	
	2780	1822.3	509.203	
	2781	1822.65	516.203	
	2782	1823.48	523.203	
	2783	1815.48	529.582	
	2784	1813.66	526.953	
	2785	1809.57	521.453	
	2786	1805.88	524.953	
	2787	1800	526.652	
	2788	1795.66	527	
	2789	1791.63	525.953	
	2790	1789.15	526.141	
	2791	1785.78	522.953	
	2792	1785.96	522.59	
	2793	1784.95	520.652	
	2794	1782.98	519.109	
	2795	1779	518.027	
	2796	1777.98	516.797	
	2797	1776.11	514.086	
	2798	1775.64	513.77	
	2799	1769.1	517.191	
	2800	1769.04	516.008	
	2801	1768.18	514.664	
	2802	1776.04	514.832	
	2803	1780.33	522.023	
	2804	1777.54	522.473	
	2805	1776.69	523.57	
	2806	1775.42	523.965	
	2807	1775.54	526.047	
	2808	1774.61	526.84	
	2809	1773.46	526.707	
	2810	1770.66	525.867	
	2811	1769.1	525.809	
	2812	1766.79	525.605	
	2813	1765.44	524.637	
	2814	1764.67	523.789	
	2815	1765.32	523.801	
	2816	1766.41	523.703	
	2817	1765.75	523.621	
	2818	1764.38	520.078	
	2819	1763.65	518.969	
	2820	1763.23	518.402	
	2821	1762.81	518.125	
	2822	1761.48	516.758	
	2823	1760.84	516.379	
	2824	1759.54	515.906	
	2825	1758.54	515.973	
	2826	1757.48	516.414	
	2827	1755.52	516.613	
	2828	1754.53	517.723	
	2829	1752.32	518.055	
	2830	1749.54	518.602	
	2831	1747.54	519.723	
	2832	1747.54	521.965	
	2833	1745.5	523.613	
	2834	1743.54	524.887	
	2835	1738.54	525.926	
	2836	1737.18	528.176	
	2837	1734.04	529.406	
	2838	1733.04	531.07	
	2839	1732.04	531.883	
	2840	1730.04	532.461	
	2841	1729.04	533.297	
	2842	1729.04	534.457	
	2843	1729.04	535.426	
	2844	1729.04	536.273	
	2845	1732.04	536.867	
	2846	1733.04	536.555	
	2847	1734.04	535.773	
	2848	1737.17	534.891	
	2849	1739.79	533.828	
	2850	1740.54	532.789	
	2851	1742.43	531.922	
	2852	1742.54	531.809	
	2853	1744.04	531.508	
	2854	1736.54	532.621	
	2855	1718.04	527	
	2856	1718.29	524.578	
	2857	1719.43	522.75	
	2858	1720.43	520.707	
	2859	1721.5	518.742	
	2860	1722.48	517.016	
	2861	1722.6	515.582	
	2862	1723.31	514.93	
	2863	1723.39	515.543	
	2864	1723.45	515.609	
	2865	1723.38	515.711	
	2866	1723.66	515.766	
	2867	1723.54	515.836	
	2868	1723.83	515.762	
	2869	1724.29	515.559	
	2870	1726.38	519.398	
	2871	1728.68	524.816	
	2872	1728.81	525.75	
	2873	1728.84	526.453	
	2874	1728.86	526.52	
	2875	1728.84	525.914	
	2876	1736.54	528.637	
	2877	1739.54	530.629	
	2878	1738.54	530.828	
	2879	1736.54	530.52	
	2880	1736.26	530.742	
	2881	1736.14	530.75	
	2882	1735.79	530.75	
	2883	1735.82	530.75	
	2884	1735.84	530.809	
	2885	1735.85	530.949	
	2886	1736.54	531.637	
	2887	1737.3	531.75	
	2888	1738.54	532.602	
	2889	1739.54	532.449	
	2890	1740.52	532.512	
	2891	1733.41	529.453	
	2892	1734.83	529.715	
	2893	1736.71	530.441	
	2894	1738.54	530.934	
	2895	1740.03	531.094	
	2896	1741.54	531.504	
	2897	1743.84	532.43	
	2898	1745.45	532.645	
	2899	1747.92	533.508	
	2900	1749.54	534.449	
	2901	1750.85	535.504	
	2902	1750.97	536.484	
	2903	1751	537.457	
	2904	1750.54	537.801	
	2905	1749.12	538.426	
	2906	1747.04	538.074	
	2907	1744.54	537.547	
	2908	1741.4	536.656	
	2909	1739.61	535.754	
	2910	1736.54	533.676	
	2911	1733.54	531.93	
	2912	1729.97	529.816	
	2913	1732.74	530.684	
	2914	1726.53	529.555	
	2915	1719.14	535.285	
	2916	1713.94	535.113	
	2917	1708.17	534.238	
	2918	1709.83	534.207	
	2919	1717.19	535.305	
	2920	1725.19	530.555	
	2921	1726.75	530.555	
	2922	1735.19	533.133	
	2923	1739.66	533.199	
	2924	1738.92	533.285	
	2925	1736.64	528.137	
	2926	1595.08	506.527	
	2931	1554.58	495.527	
	2932	1547.83	498.16	
	2933	1543.69	492.277	
	2934	1541.41	485.844	
	2935	1539.41	485.094	
	2936	1534.41	490.656	
	2937	1530.41	491.094	
	2938	1528.41	487.852	
	2939	1525.41	487.887	
	2940	1523.41	487.094	
	2941	1520.41	489.406	
	2942	1519.41	487.094	
	2943	1519.41	482.094	
	2944	1518.41	482.094	
	2945	1515.41	489.094	
	2946	1515.41	485.094	
	2947	1515.41	481.125	
	2948	1515.41	477.266	
	2949	1514.41	478.094	
	2950	1513.41	482.438	
	2951	1511.41	487.094	
	2952	1511.21	491.094	
	2953	1511.41	495.094	
	2954	1512.41	501.094	
	2955	1511.02	508.094	
	2956	1510	513.094	
	2957	1509.41	514.094	
	2958	1509.41	515.094	
	2959	1510.41	511.094	
	2960	1509.41	505.094	
	2961	1508.41	505.094	
	2962	1506.41	507.094	
	2963	1504.41	508.094	
	2964	1502.41	509.094	
	2965	1500.41	510.094	
	2966	1498.41	511.094	
	2967	1496.41	512.094	
	2968	1494.41	513.094	
	2969	1502.41	507.094	
	2970	1494.41	503.094	
	2971	1492.41	500.094	
	2972	1490.41	497.094	
	2973	1488.41	494.094	
	2974	1486.41	491.094	
	2975	1484.41	488.094	
	2976	1482.41	485.094	
	2977	1480.41	482.094	
	2978	1478.41	479.094	
	2979	1476.41	476.094	
	2980	1474.41	473.094	
	2981	1466.41	467.637	
	2982	1458.41	472.879	
	2983	1457.77	470.645	
	2984	1458.95	467.66	
	2985	1460.99	465.746	
	2986	1461.54	463.676	
	2987	1462.34	460.496	
	2988	1463.02	460.039	
	2989	1463.58	460.418	
	2990	1463.46	461.098	
	2991	1463.17	461.508	
	2992	1462.39	462.313	
	2993	1461.45	463.848	
	2994	1460.21	466.125	
	2995	1461	467.852	
	2996	1461.33	471.059	
	2997	1462.84	473.961	
	2998	1464.63	479.137	
	2999	1467.91	483.258	
	3000	1471.04	487.215	
	3001	1475.41	492.164	
	3002	1479.29	496.016	
	3003	1484.46	500.301	
	3004	1490.18	504.016	
	3005	1495.79	507.094	
	3006	1500.69	514.266	
	3007	1508.09	510.023	
	3008	1514.75	510.773	
	3009	1522.42	509.668	
	3010	1514.09	516.488	
	3011	1522.09	523.738	
	3012	1526.51	529.309	
	3013	1534.09	529.27	
	3014	1542.09	529.953	
	3015	1544.24	531.023	
	3016	1551.59	528.051	
	3017	1556.65	524.738	
	3018	1561.59	521.84	
	3019	1565.59	518.184	
	3020	1571.44	514.785	
	3021	1574.41	512.02	
	3022	1578.44	508.238	
	3023	1575.68	507.816	
	3024	1580.59	502.852	
	3025	1584.33	499.074	
	3026	1589.5	494.684	
	3027	1591.3	493.93	
	3028	1593.77	491.047	
	3029	1598.4	490.141	
	3030	1590.78	489.195	
	3031	1594.63	490.93	
	3032	1597.3	493.059	
	3033	1601.46	496.035	
	3034	1603.64	499.891	
	3035	1606.45	503.07	
	3036	1607.86	507.012	
	3037	1610.52	510.102	
	3038	1614.59	512.855	
	3039	1616.88	506.52	
	3040	1620.32	511.348	
	3041	1620.57	514.27	
	3042	1612.93	516.629	
	3043	1611.75	523.07	
	3044	1607.88	523.773	
	3045	1604.48	519.27	
	3046	1611.5	525.77	
	3047	1612.05	531.043	
	3048	1613.43	528.242	
	3049	1618.07	530.27	
	3050	1621.15	530.418	
	3051	1623.72	531.27	
	3052	1624.71	534.27	
	3053	1632.88	532.469	
	3054	1639.82	530.137	
	3055	1644.45	530.738	
	3056	1648.67	530.16	
	3057	1644.54	534.324	
	3058	1644.62	532.457	
	3059	1647.34	530.242	
	3060	1641.38	529.27	
	3061	1648.38	523.637	
	3062	1648.38	524.102	
	3063	1652.37	519.43	
	3064	1655	518.277	
	3065	1661.91	513.535	
	3066	1666.05	510.355	
	3067	1670.04	507.297	
	3068	1672.75	504.938	
	3069	1675.18	502.395	
	3070	1671.26	497.621	
	3071	1673.38	496.641	
	3072	1676.09	495.59	
	3073	1678.25	496.754	
	3074	1681.09	492.688	
	3075	1683.11	487.688	
	3076	1684.32	483.629	
	3077	1685.7	482.633	
	3078	1686.75	483.469	
	3079	1688.08	483.453	
	3080	1689.32	484.023	
	3081	1690.72	484.953	
	3082	1693.75	491.434	
	3083	1694.82	492.066	
	3084	1698.01	496.027	
	3085	1698.66	495.203	
	3086	1700.67	496.758	
	3087	1702.29	498	
	3088	1703.44	498.93	
	3089	1703.94	500.801	
	3090	1707.82	500.711	
	3091	1707.77	503.781	
	3092	1707.8	506.68	
	3093	1707.81	509.68	
	3094	1715.81	516.723	
	3095	1713.87	517.75	
	3096	1713.91	517.711	
	3097	1714.94	516.777	
	3098	1714.92	516.742	
	3099	1714.94	516.734	
	3100	1697.44	514.484	
	3101	1695.88	513.25	
	3102	1695.14	509.031	
	3103	1691.07	510.895	
	3104	1684.33	515.336	
	3105	1681.87	512.641	
	3106	1681.16	509.551	
	3107	1675.98	512.098	
	3108	1679.98	506.137	
	3109	1682.02	500.047	
	3110	1679.79	499.379	
	3111	1678	497.234	
	3112	1676.97	503	
	3113	1677.03	500.242	
	3114	1677.9	498.402	
	3115	1677.87	497.258	
	3116	1677	496.238	
	3117	1676.01	496.043	
	3118	1674.97	495.098	
	3119	1672.95	488.969	
	3120	1670.97	486.031	
	3121	1668.91	485.234	
	3122	1667.95	486.348	
	3123	1663.48	488.098	
	3124	1663.75	488.5	
	3125	1662.37	483.098	
	3126	1662.32	485.016	
	3127	1663.73	489.141	
	3128	1664.18	490.063	
	3129	1665.58	491.098	
	3130	1666.55	487.098	
	3131	1666.95	491.84	
	3132	1666.27	487.59	
	3133	1664.89	490.828	
	3134	1648.44	483.34	
	3135	1649.19	486.973	
	3136	1649.23	488.09	
	3137	1649.32	484.355	
	3138	1647.32	488.09	
	3139	1645.2	485.09	
	3140	1642.25	486.949	
	3141	1640.53	485.09	
	3142	1639.44	487.086	
	3143	1640.66	484.09	
	3144	1641.36	488.523	
	3145	1642.49	489.309	
	3146	1642.61	488.895	
	3147	1641.64	482.59	
	3148	1641.21	478.414	
	3149	1640.44	479.094	
	3150	1639.96	485.59	
	3151	1637.68	485.629	
	3152	1636.32	486.59	
	3153	1635.05	486.996	
	3154	1633.83	488.09	
	3155	1632.66	487.59	
	3156	1632.3	489.59	
	3157	1631.48	487.59	
	3158	1631.29	488.754	
	3159	1631.15	488.758	
	3160	1630.53	488.828	
	3161	1630.32	489.09	
	3162	1630.35	488.09	
	3163	1629.8	490.715	
	3164	1629.64	491.09	
	3165	1629.6	491.363	
	3166	1629.86	491.395	
	3167	1629.9	491.414	
	3168	1629.65	491.504	
	3169	1629.44	491.031	
	3170	1629.44	486.051	
	3171	1629.44	484.859	
	3172	1629.44	483.996	
	3173	1629.44	483.289	
	3174	1629.32	485.09	
	3175	1629.44	484.879	
	3176	1630.2	484.09	
	3177	1630.39	485.59	
	3178	1630.44	487.016	
	3179	1630.23	493.09	
	3180	1630.32	494.051	
	3181	1630.29	495.906	
	3182	1629.75	498.629	
	3183	1629.25	499.035	
	3184	1628.44	500.832	
	3185	1628.4	500.59	
	3186	1627.65	500.566	
	3187	1627.44	496.672	
	3188	1626.98	495.09	
	3189	1627.44	494.867	
	3190	1629.06	497.031	
	3191	1631.44	496.703	
	3192	1635.42	497.953	
	3193	1627.68	493.676	
	3194	1626.88	492.383	
	3195	1626.12	492.051	
	3196	1625.86	490.953	
	3197	1625.55	490.32	
	3198	1624.86	490.617	
	3199	1624.03	491.336	
	3200	1622.38	492.203	
	3201	1621.86	493.203	
	3202	1621.3	494.203	
	3203	1620.04	488.203	
	3204	1619.86	483.203	
	3205	1619.18	482.395	
	3206	1619.06	484.203	
	3207	1619.22	484.203	
	3208	1620.86	486.203	
	3209	1620.86	485.203	
	3210	1619.86	483.695	
	3211	1612.86	481.203	
	3212	1612.86	481.918	
	3213	1612.86	480.492	
	3214	1616.7	485.203	
	3215	1611.86	481.203	
	3216	1616.86	488.203	
	3217	1611.86	492.203	
	3218	1610.86	492.203	
	3219	1611.86	492.203	
	3220	1610.86	491.203	
	3221	1610.86	491.203	
	3222	1610.83	491.203	
	3223	1609.92	490.203	
	3224	1609.86	490.203	
	3225	1609.86	489.203	
	3226	1608.86	486.203	
	3227	1608.86	487.203	
	3228	1609.86	488.203	
	3229	1609.86	488.203	
	3230	1609.86	488.203	
	3231	1609.86	484.203	
	3232	1611.86	478.203	
	3233	1612.86	478.203	
	3234	1612.86	477.219	
	3235	1612.86	478.203	
	3236	1613.59	479.203	
	3237	1613.68	479.703	
	3238	1613.86	480.203	
	3239	1614.86	481.203	
	3240	1614.86	480.695	
	3241	1615.83	481.203	
	3242	1615.86	480.496	
	3243	1616.35	478.715	
	3244	1616.86	477.203	
	3245	1616.86	479.051	
	3246	1616.86	478.203	
	3247	1617.29	477.695	
	3248	1617.86	477.203	
	3249	1618.29	477.203	
	3250	1618.01	477.203	
	3251	1618.42	477.203	
	3252	1619.14	477.168	
	3253	1619.7	477.098	
	3254	1620.16	478.203	
	3255	1620.63	476.703	
	3256	1621.54	476.582	
	3257	1622.34	476.898	
	3258	1623.52	476.703	
	3259	1624.46	476.648	
	3260	1625.34	475.746	
	3261	1626.34	474.766	
	3262	1626.53	474.617	
	3263	1627.27	473.563	
	3264	1627.29	472.734	
	3265	1627.34	472.68	
	3266	1628.43	470.785	
	3267	1628.52	470.84	
	3268	1629.93	470.223	
	3269	1629.93	470.32	
	3270	1629.93	470.707	
	3271	1630.5	470.867	
	3272	1631.07	471.125	
	3273	1631.93	471.426	
	3274	1632.09	472.039	
	3275	1632.93	472.246	
	3276	1632.77	472.867	
	3277	1633.18	472.852	
	3278	1633.82	472.637	
	3279	1634.09	472.414	
	3280	1634.77	471.883	
	3281	1634.97	471.398	
	3282	1635.62	470.789	
	3283	1635.93	470.379	
	3284	1636.21	469.875	
	3285	1636.97	469.402	
	3286	1638.69	468.656	
	3287	1638.93	468.801	
	3288	1639.93	468.852	
	3289	1640.93	469.336	
	3290	1641.75	469.656	
	3291	1642.13	470.398	
	3292	1642.93	470.836	
	3293	1644.93	470.824	
	3294	1645.93	471.379	
	3295	1646.93	471.648	
	3296	1647.93	471.711	
	3297	1649.93	471.316	
	3298	1650.93	470.738	
	3299	1652.93	469.754	
	3300	1654.93	468.77	
	3301	1655.93	467.809	
	3302	1657.61	466.762	
	3303	1659.43	465.699	
	3304	1659.43	464.711	
	3305	1661.93	464.363	
	3306	1665.48	463.684	
	3307	1669.04	463.688	
	3308	1670.73	463.625	
	3309	1671.86	463.422	
	3310	1673.5	463.484	
	3311	1675.2	463.156	
	3312	1677.36	463.199	
	3313	1679.07	463.234	
	3314	1684.68	458.777	
	3315	1685.71	458.719	
	3316	1686.09	458.949	
	3317	1687.08	458.695	
	3318	1688.18	458.637	
	3319	1689.83	458.121	
	3320	1691.05	457.512	
	3321	1691.98	457.316	
	3322	1693.06	456.949	
	3323	1694.01	456.813	
	3324	1695.82	455.152	
	3325	1696.95	454.953	
	3326	1698.09	454.625	
	3327	1692.94	450.215	
	3328	1693.52	451.902	
	3329	1695.45	449.832	
	3330	1696.54	449.902	
	3331	1697.54	449.902	
	3332	1698.41	449.902	
	3333	1698.4	451.801	
	3334	1699.01	451.902	
	3335	1699.22	452.051	
	3336	1699.14	452.902	
	3337	1699.21	452.902	
	3338	1700.25	451.031	
	3339	1700.23	450.934	
	3340	1700.14	450.922	
	3341	1699.99	450.902	
	3342	1699.97	450.117	
	3343	1699.45	450.563	
	3344	1698.59	450.695	
	3345	1697.59	450.902	
	3346	1697.05	450.902	
	3347	1696.5	450.902	
	3348	1696.09	450.973	
	3349	1695.67	450.902	
	3350	1695.43	450.902	
	3351	1695.21	451.074	
	3352	1694.56	450.902	
	3353	1694.22	450.918	
	3354	1693.44	450.902	
	3355	1692.96	451.023	
	3356	1691.87	451.77	
	3357	1689.58	457.902	
	3358	1686.27	462.902	
	3359	1685.56	462.648	
	3360	1684.63	462.742	
	3361	1684.02	463.039	
	3362	1683.42	462.973	
	3363	1682.5	463.332	
	3364	1682.03	464.223	
	3365	1681.37	464.723	
	3366	1681.79	466.488	
	3367	1681.82	468.203	
	3368	1681.72	469.469	
	3369	1681.21	470.238	
	3370	1680.48	471.238	
	3371	1680.27	473.145	
	3372	1680.02	475.391	
	3373	1679.77	477.762	
	3374	1672.77	475.996	
	3375	1667.73	470.828	
	3376	1663.88	472.059	
	3377	1660.71	479.395	
	3378	1668.71	473.801	
	3379	1670.8	475.344	
	3380	1674.21	478.215	
	3381	1701.46	501.418	
	3382	1702.62	503.496	
	3383	1704.38	505.605	
	3384	1705.64	507.082	
	3385	1707.02	508.832	
	3386	1710.67	504.379	
	3387	1714.32	505.73	
	3388	1718.63	506.375	
	3389	1722.89	507.539	
	3390	1727.43	508.809	
	3391	1729.35	516.082	
	3392	1733.96	516.969	
	3393	1739.38	516.082	
	3394	1744.85	514.832	
	3395	1750.5	512.582	
	3396	1749.85	511.531	
	3397	1755.35	507.531	
	3398	1754.09	511.082	
	3399	1757.08	508.281	
	3400	1758.44	511.18	
	3401	1760.05	510.117	
	3402	1760.35	509.23	
	3403	1767.13	515.156	
	3404	1767.12	515.148	
	3405	1767.15	515.117	
	3406	1771.27	514.516	
	3407	1767.62	515.082	
	3408	1768.84	514.469	
	3409	1770.97	514.363	
	3410	1772.94	514.246	
	3411	1774.07	514.184	
	3412	1775.57	514.188	
	3413	1776.81	514.168	
	3414	1777.85	514.191	
	3415	1778.98	514.402	
	3416	1786.61	507.781	
	3417	1785.23	502.207	
	3418	1782.35	499.41	
	3419	1774.37	502.238	
	3420	1774.48	497.094	
	3421	1776.85	497.246	
	3422	1779.04	497.504	
	3423	1780.25	497.418	
	3424	1781.06	498.074	
	3425	1780.85	498.121	
	3426	1763.96	511.137	
	3427	1768.68	512.688	
	3428	1767.4	514.887	
	3429	1772.46	514.887	
	3430	1765.36	514.887	
	3431	1764.58	515.609	
	3432	1763.26	515.836	
	3433	1762.75	515.934	
	3434	1760.67	515.781	
	3435	1759.89	516.602	
	3436	1758.06	512.629	
	3437	1754.49	512.258	
	3438	1752.23	511.289	
	3439	1748.8	511.07	
	3440	1743.92	509.441	
	3441	1742.64	508.91	
	3442	1742.46	508.855	
	3443	1745.89	511.172	
	3444	1752.9	511.301	
	3445	1749.73	510.176	
	3446	1746.6	509.32	
	3447	1743.79	509.164	
	3448	1743.97	509.262	
	3449	1744.79	509.242	
	3450	1746.55	508.867	
	3451	1746.73	507.984	
	3452	1746.73	507.844	
	3453	1745.43	506.617	
	3454	1745.51	505.781	
	3455	1744.36	504.934	
	3456	1743.73	504.027	
	3457	1744.73	504.805	
	3458	1744.38	503.988	
	3459	1744.24	503.953	
	3460	1744.03	503.922	
	3461	1743.79	503.93	
	3462	1743.78	503.969	
	3463	1743.77	503.828	
	3464	1747.07	500.75	
	3465	1743.89	503.777	
	3466	1746.84	500.668	
	3467	1746.85	500.82	
	3468	1746.86	500.738	
	3469	1746.65	500.738	
	3470	1738.38	497.73	
	3471	1736.9	497.766	
	3472	1736.88	497.645	
	3473	1737.01	497.621	
	3474	1737.77	496.883	
	3475	1737.92	495.496	
	3476	1737.88	495.699	
	3477	1737.88	495.648	
	3478	1737.93	496.715	
	3479	1737.93	496.715	
	3480	1738.26	496.82	
	3481	1738.79	497.855	
	3482	1739.07	496.645	
	3483	1738.98	495.664	
	3484	1739.37	494.516	
	3485	1740.05	491.738	
	3486	1739.14	490.895	
	3487	1740.88	485.238	
	3488	1741.69	484.199	
	3489	1740.26	485.688	
	3490	1741.82	484.738	
	3491	1741.98	482.738	
	3492	1743.16	482.738	
	3493	1744.13	483.77	
	3494	1751.02	478.238	
	3495	1749.96	479.637	
	3496	1756.1	478.027	
	3497	1752.93	481.355	
	3498	1754.72	482.758	
	3499	1755.57	484.715	
	3500	1757.01	485.926	
	3501	1758.86	487.996	
	3502	1760.91	489.008	
	3503	1762.07	491.008	
	3504	1764.09	492.508	
	3505	1765.11	496.008	
	3506	1766.84	496.133	
	3507	1767.59	498.68	
	3508	1769.15	499.895	
	3509	1769.53	501.934	
	3510	1771.26	503.641	
	3511	1772.29	504.91	
	3512	1773.33	505.949	
	3513	1774.34	506.996	
	3514	1775.21	508.848	
	3515	1775.41	510.773	
	3516	1776.27	512.012	
	3517	1777.38	513.801	
	3518	1778.38	515.785	
	3519	1779.42	515.977	
	3520	1780.38	516.969	
	3521	1781.26	518.051	
	3522	1782.16	519.758	
	3523	1782.44	520.871	
	3524	1784.23	524.73	
	3525	1784.43	524.918	
	3526	1785.46	525.953	
	3527	1786.26	523.777	
	3528	1787.16	527.664	
	3529	1787.52	527.836	
	3530	1788.2	527.883	
	3531	1789.18	528.777	
	3532	1790.13	529.695	
	3533	1788.46	535.941	
	3534	1789.32	535.883	
	3535	1791.43	530.73	
	3536	1792.21	531.707	
	3537	1792.21	532.883	
	3538	1793.34	531.883	
	3539	1794.19	531.883	
	3540	1796.3	529.953	
	3541	1797.22	529.949	
	3542	1797.45	529.883	
	3543	1799.44	526.883	
	3544	1800.16	528.926	
	3545	1800.32	530.809	
	3546	1803.19	525.902	
	3547	1803.06	530.734	
	3548	1804.2	528.953	
	3549	1805.09	528.824	
	3550	1805.5	528.688	
	3551	1807.33	526.809	
	3552	1808.34	526.715	
	3553	1809.32	524.945	
	3554	1810.29	519.563	
	3555	1810.13	514.977	
	3556	1810.5	512.883	
	3557	1812.21	513.84	
	3558	1811.19	519.883	
	3559	1810.43	518.883	
	3560	1811.38	513.59	
	3561	1810.39	514.75	
	3562	1807.28	517.02	
	3563	1805.92	518.043	
	3564	1804.01	518.77	
	3565	1801.78	520.637	
	3566	1803.7	516.566	
	3567	1803.88	516.5	
	3568	1798.45	517.66	
	3569	1796.82	518.77	
	3570	1795.64	519.281	
	3571	1794.43	519.52	
	3572	1793.31	519.707	
	3573	1792.56	520.121	
	3574	1791.6	519.836	
	3575	1790.81	519.941	
	3576	1790.23	519.637	
	3577	1789.62	519.406	
	3578	1788.86	519.785	
	3579	1788.47	519.742	
	3580	1787.71	519.785	
	3581	1787.27	519.875	
	3582	1786.7	520.063	
	3583	1786.18	520.07	
	3584	1785.16	520.363	
	3585	1782.29	523.922	
	3586	1778.22	524.156	
	3587	1774.49	523.68	
	3588	1772.46	523.406	
	3589	1769.21	517.699	
	3590	1764.76	520.805	
	3591	1764.71	517.625	
	3592	1768.73	524.949	
	3593	1769.48	518.199	
	3594	1768.87	523.73	
	3595	1761.48	518.449	
	3596	1756.48	512.871	
	3597	1762.09	509.879	
	3598	1766.39	512.5	
	3599	1764.89	512.344	
	3600	1763.14	512.168	
	3601	1761.89	511.402	
	3602	1760.77	510.293	
	3603	1759.86	507.25	
	3604	1758.54	507.25	
	3605	1758.15	504.207	
	3606	1757.15	502.582	
	3607	1756.07	498.75	
	3608	1754.98	496.75	
