Adobe After Effects 8.0 Keyframe Data

	Units Per Second	29.97
	Source Width	1920
	Source Height	960
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Tracker #1	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	973	1508.07	576.672	
	974	1508	576.781	
	975	1507.84	576.949	
	976	1507.64	577.125	
	977	1507.38	577.238	
	978	1507.2	577.305	
	979	1507.08	577.367	
	980	1507.02	577.438	
	981	1506.91	577.543	
	982	1506.73	577.637	
	983	1506.54	577.758	
	984	1506.05	577.922	
	985	1505.96	578.234	
	986	1505.88	578.457	
	987	1505.84	578.766	
	988	1505.85	579.125	
	989	1505.72	579.355	
	990	1505.68	579.805	
	991	1505.69	580.059	
	992	1505.68	580.27	
	993	1505.27	580.75	
	994	1505.24	581.086	
	995	1505.19	581.344	
	996	1505.14	581.719	
	997	1505.15	582.051	
	998	1505.13	582.387	
	999	1505.09	582.699	
	1000	1505.1	582.926	
	1001	1505.05	583.332	
	1002	1505.02	583.594	
	1003	1505.02	583.754	
	1004	1504.96	584.16	
	1005	1504.94	584.371	
	1006	1504.9	584.66	
	1007	1504.87	585.012	
	1008	1504.81	585.324	
	1009	1504.77	585.645	
	1010	1504.71	585.977	
	1011	1504.64	586.277	
	1012	1504.57	586.52	
	1013	1504.57	586.77	
	1014	1504.46	587.184	
	1015	1504.34	587.406	
	1016	1504.28	587.645	
	1017	1504.18	588.055	
	1018	1504.06	588.281	
	1019	1504	588.367	
	1020	1504.04	588.137	
	1021	1504.05	587.664	
	1022	1504.03	587.445	
	1023	1504.06	587.242	
	1024	1504.07	586.738	
	1025	1504.07	586.469	
	1026	1504.07	586.188	
	1027	1504.07	585.891	
	1028	1504.07	585.551	
	1029	1504.07	585.242	
	1030	1504.07	584.902	
	1031	1504.04	584.609	
	1032	1504.01	584.344	
	1033	1504.01	583.988	
	1034	1503.95	583.652	
	1035	1503.93	583.691	
	1036	1503.88	583.742	
	1037	1503.79	583.836	
	1038	1503.65	583.938	
	1039	1503.49	584.039	
	1040	1503.31	584.137	
	1041	1503.18	584.297	
	1042	1502.98	584.41	
	1043	1502.94	584.504	
	1044	1502.68	584.574	
	1045	1502.25	584.664	
	1046	1501.98	584.867	
	1047	1501.76	585.336	
	1048	1501.22	585.59	
	1049	1500.96	585.992	
	1050	1500.58	586.527	
	1051	1500.16	586.871	
	1052	1500.14	586.711	
	1053	1499.97	586.621	
	1054	1499.96	586.539	
	1055	1499.96	586.434	
	1056	1499.96	586.121	
	1057	1499.97	585.93	
	1058	1500.16	585.73	
	1059	1500.16	585.633	
	1060	1500.17	585.559	
	1061	1500.2	585.449	
	1062	1500.25	585.133	
	1063	1500.36	584.914	
	1064	1500.57	584.699	
	1065	1500.73	584.559	
	1066	1500.85	584.48	
	1067	1500.93	584.43	
	1068	1500.96	584.332	
	1069	1501	584.074	
	1070	1501.09	583.91	
	1071	1501.12	583.719	
	1072	1501.2	583.59	
	1073	1501.36	583.496	
	1074	1501.54	583.438	
	1075	1501.73	583.328	
	1076	1501.88	583.098	
	1077	1501.97	582.969	
	1078	1502	582.793	
	1079	1502.04	582.629	
	1080	1502.09	582.539	
	1081	1502.16	582.473	
	1082	1502.28	582.41	
	1083	1502.47	582.133	
	1084	1502.68	582.039	
	1085	1502.85	581.887	
	1086	1502.95	581.707	
	1087	1502.98	581.578	
	1088	1503	581.508	
	1089	1503.09	581.469	
	1090	1503.13	581.395	
	1091	1503.26	581.098	
	1092	1503.44	580.996	
	1093	1503.67	580.832	
	1094	1503.84	580.648	
	1095	1503.94	580.543	
	1096	1503.97	580.492	
	1097	1503.98	580.457	
	1098	1504.05	580.387	
	1099	1504.13	580.07	
	1100	1504.23	579.961	
	1101	1504.41	579.789	
	1102	1504.63	579.609	
	1103	1504.81	579.516	
	1104	1504.9	579.473	
	1105	1504.95	579.441	
	1106	1504.97	579.094	
	1107	1505.09	579.023	
	1108	1505.12	578.902	
	1109	1505.23	578.723	
	1110	1505.4	578.543	
	1111	1505.6	578.461	
	1112	1505.76	578.426	
	1113	1505.88	578.121	
	1114	1505.95	578.102	
	1115	1505.98	578.035	
	1116	1506.05	577.848	
	1117	1506.12	577.637	
	1118	1506.21	577.512	
	1119	1506.34	577.457	
	1120	1506.53	577.426	
	1121	1506.73	577.066	
	1122	1506.86	576.996	
	1123	1506.94	576.879	
	1124	1506.96	576.719	
	1125	1506.98	576.574	
	1126	1507.04	576.516	
	1127	1507.11	576.473	
	1128	1507.23	576.098	
	1129	1507.34	576.043	
	1130	1507.52	575.918	
	1131	1507.71	575.73	
	1132	1507.82	575.563	
	1133	1507.89	575.508	
	1134	1507.92	575.469	
	1135	1507.94	575.113	
	1136	1508	575.043	
	1137	1508.09	574.891	
	1138	1508.13	574.707	
	1139	1508.2	574.563	
	1140	1508.29	574.516	
	1141	1508.38	574.465	
	1142	1508.53	574.102	
	1143	1508.65	573.988	
	1144	1508.75	573.801	
	1145	1508.8	573.637	
	1146	1508.82	573.559	
	1147	1508.84	573.488	
	1148	1508.86	573.145	
	1149	1508.89	572.984	
	1150	1508.91	572.762	
	1151	1508.9	572.613	
	1152	1508.88	572.535	
	1153	1508.81	572.465	
	1154	1508.73	572.363	
	1155	1508.62	572.191	
	1156	1508.48	571.996	
	1157	1508.33	571.84	
	1158	1508.22	571.781	
	1159	1508.16	571.746	
	1160	1508.13	571.504	
	1161	1508.04	571.465	
	1162	1507.9	571.391	
	1163	1507.8	571.281	
	1164	1507.59	571.16	
	1165	1507.4	571.039	
	1166	1507.23	570.93	
	1167	1507.16	570.855	
	1168	1507.09	570.82	
	1169	1506.96	570.832	
	1170	1506.74	570.82	
	1171	1506.54	570.801	
	1172	1506.31	570.777	
	1173	1506.19	570.508	
	1174	1506.13	570.445	
	1175	1506.05	570.355	
	1176	1505.9	570.305	
	1177	1505.68	570.238	
	1178	1505.46	570.188	
	1179	1505.27	569.949	
	1180	1505.07	569.793	
	1181	1505.02	569.688	
	1182	1504.96	569.605	
	1183	1504.89	569.563	
	1184	1504.75	569.527	
	1185	1504.48	569.496	
	1186	1504.27	569.465	
	1187	1504.1	569.402	
	1188	1504.03	569.355	
	1189	1503.95	569.32	
	1190	1503.87	569.309	
	1191	1503.72	569.281	
	1192	1503.47	569.246	
	1193	1503.22	569.211	
	1194	1503.06	569.215	
	1195	1502.98	569.207	
	1196	1502.93	569.137	
	1197	1502.89	569.074	
	1198	1502.74	569.031	
	1199	1502.46	568.984	
	1200	1502.22	568.918	
	1201	1502.07	568.816	
	1202	1500.8	569.156	
	1203	1499.09	569.41	
	1204	1497.88	569.801	
	1205	1496.18	570.355	
	1206	1494.93	570.699	
	1207	1493.4	571.355	
	1208	1492.03	571.691	
