Adobe After Effects 8.0 Keyframe Data

	Units Per Second	59.94
	Source Width	7680
	Source Height	3840
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Motion Trackers	Spider	Track Point #1	Feature Center
	Frame	X pixels	Y pixels	
	13123	184.711	2361.2	
	13124	174.559	2369.18	
	13125	164.812	2376.95	
	13126	155.539	2384.35	
	13127	146.687	2391.55	
	13128	138.16	2398.51	
	13129	130.133	2405.2	
	13130	122.574	2411.54	
	13131	115.32	2417.58	
	13132	108.59	2423.37	
	13133	102.152	2428.92	
	13134	96.1796	2434.08	
	13135	90.6992	2438.9	
	13136	85.539	2443.33	
	13137	80.7929	2447.51	
	13138	76.4804	2451.32	
	13139	72.5859	2454.88	
	13140	69.039	2458.02	
	13141	65.9492	2460.75	
	13142	63.2617	2463.18	
	13143	60.996	2465.21	
	13144	59.1367	2466.93	
	13145	57.7578	2468.21	
	13146	56.7304	2469.17	
	13147	56.039	2469.7	
	13148	55.8554	2469.95	
	13149	55.8554	2469.95	
	13150	55.8554	2469.95	
	13151	55.8554	2469.95	
	13152	55.8554	2469.95	
	13153	55.8554	2469.95	
	13154	55.8554	2469.95	
	13155	55.8554	2469.95	
	13156	56.1054	2469.95	
	13157	56.1054	2469.95	
	13158	56.1054	2469.95	
	13159	56.1054	2469.95	
	13160	56.1054	2469.95	
	13161	56.1054	2469.95	
	13162	56.1054	2469.95	
	13163	56.1054	2469.95	
	13164	56.1054	2469.95	
	13165	56.1054	2469.95	
	13166	56.1054	2469.95	
	13167	56.1054	2469.95	
	13168	56.1054	2469.95	
	13169	56.1054	2469.95	
	13170	56.1054	2469.95	
	13171	56.1054	2469.95	
	13172	56.1054	2469.95	
	13173	56.1054	2469.95	
	13174	56.1054	2469.95	
	13175	56.1054	2469.95	
	13176	56.1054	2469.95	
	13177	56.1054	2469.95	
	13178	56.1054	2469.95	
	13179	56.1054	2469.95	
	13180	56.1054	2469.95	
	13181	56.1054	2469.95	
	13182	56.1054	2469.95	
	13183	56.1054	2469.95	
	13184	56.1054	2469.95	
	13185	56.1054	2469.95	
	13186	56.1054	2469.95	
	13187	56.1054	2469.95	
	13188	56.1054	2469.95	
	13189	56.1054	2469.95	
	13190	56.1054	2469.95	
	13191	56.1054	2469.95	
	13192	56.1054	2469.95	
	13193	56.1054	2469.95	
	13194	56.1054	2469.95	
	13195	56.1054	2469.95	
	13196	56.1054	2469.95	
	13197	56.1054	2469.95	
	13198	56.1054	2469.95	
	13199	56.1054	2469.95	
	13200	56.1054	2469.95	
	13201	56.1054	2469.95	
	13202	56.1054	2469.95	
	13203	56.1054	2469.95	
	13204	56.1054	2469.95	
	13205	56.1054	2469.95	
	13206	56.1054	2469.95	
	13207	56.1054	2469.95	
	13208	56.1054	2469.95	
	13209	56.1054	2469.95	
	13210	56.1054	2469.95	
	13211	56.1054	2469.95	
	13212	56.1054	2469.95	
	13213	56.1054	2469.95	
	13214	56.1054	2469.95	
	13215	56.1054	2469.95	
	13216	56.1054	2469.95	
	13217	56.1054	2469.95	
	13218	56.1054	2469.95	
	13219	56.1054	2469.95	
	13220	56.1054	2469.95	
	13221	56.1054	2469.95	
	13222	56.1054	2469.95	
	13223	56.1054	2469.95	
	13224	56.1054	2469.95	
	13225	56.1054	2469.95	
	13226	56.1054	2469.95	
	13227	56.1054	2469.95	
	13228	56.1054	2469.95	
	13229	56.1054	2469.95	
	13230	56.1054	2469.95	
	13231	56.1054	2469.95	
	13232	56.1054	2469.95	
	13233	56.1054	2469.95	
	13234	56.1054	2469.95	
	13235	56.1054	2469.95	
	13236	56.1054	2469.95	
	13237	56.1054	2469.95	
	13238	56.1054	2469.95	
	13239	56.1054	2469.95	
	13240	56.1054	2469.95	
	13241	56.1054	2469.95	
	13242	56.1054	2469.95	
	13243	56.1054	2469.95	
	13244	56.1054	2469.95	
	13245	56.1054	2469.95	
	13246	56.1054	2469.95	
	13247	56.1054	2469.95	
	13248	56.1054	2469.95	
	13249	56.1054	2469.95	
	13250	56.1054	2469.95	
	13251	56.1054	2469.95	
	13252	56.1054	2469.95	
	13253	56.1054	2469.95	
	13254	56.1054	2469.95	
	13255	56.1054	2469.95	
	13256	56.1054	2469.95	
	13257	56.1054	2469.95	
	13258	56.1054	2469.95	
	13259	56.1054	2469.95	
	13260	56.1054	2469.95	
	13261	56.1054	2469.95	
	13262	56.1054	2469.95	
	13263	56.1054	2469.95	
	13264	56.1054	2469.95	
	13265	56.1054	2469.95	
	13266	56.1054	2469.95	
	13267	56.1054	2469.95	
	13268	56.1054	2469.95	
	13269	56.1054	2469.95	
	13270	56.1054	2469.95	
	13271	56.1054	2469.95	
	13272	56.1054	2469.95	
	13273	56.1054	2469.95	
	13274	56.1054	2469.95	
	13275	56.1054	2469.95	
	13276	56.1054	2469.95	
	13277	56.1054	2469.95	
	13278	56.1054	2469.95	
	13279	56.1054	2469.95	
	13280	56.1054	2469.95	
	13281	56.1054	2469.95	
	13282	56.1054	2469.95	
	13283	56.1054	2469.95	
	13284	56.1054	2469.95	
	13285	56.1054	2469.95	
	13286	56.1054	2469.95	
	13287	56.1054	2469.95	
	13288	56.1054	2469.95	
	13289	56.1054	2469.95	
	13290	56.1054	2469.95	
	13291	56.1054	2469.95	
	13292	56.1054	2469.95	
	13293	56.1054	2469.95	
	13294	56.1054	2469.95	
	13295	56.1054	2469.95	
	13296	56.1054	2469.95	
	13297	56.1054	2469.95	
	13298	56.1054	2469.95	
	13299	56.1054	2469.95	
	13300	56.1054	2469.95	
	13301	56.1054	2469.95	
	13302	56.1054	2469.95	
	13303	56.1054	2469.95	
	13304	56.1054	2469.95	
	13305	56.1054	2469.95	
	13306	56.1054	2469.95	
	13307	56.1054	2469.95	
	13308	56.1054	2469.95	
	13309	56.1054	2469.95	
	13310	56.1054	2469.95	
	13311	56.1054	2469.95	
	13312	56.1054	2469.95	
	13313	56.1054	2469.95	
	13314	56.1054	2469.95	
	13315	56.1054	2469.95	
	13316	56.1054	2469.95	
	13317	56.1054	2469.95	
	13318	56.1054	2469.95	
	13319	56.1054	2469.95	
	13320	56.1054	2469.95	
	13321	56.1054	2469.95	
	13322	56.1054	2469.95	
	13323	56.1054	2469.95	
	13324	56.1054	2469.95	
	13325	56.1054	2469.95	
	13326	56.1054	2469.95	
	13327	56.1054	2469.95	
	13328	56.1054	2469.95	
	13329	56.1054	2469.95	
	13330	56.1054	2469.95	
	13331	56.1054	2469.95	
	13332	56.1054	2469.95	
	13333	56.1054	2469.95	
	13334	56.1054	2469.95	
	13335	56.1054	2469.95	
	13336	56.1054	2469.95	
	13337	56.1054	2469.95	
	13338	56.1054	2469.95	
	13339	56.1054	2469.95	
	13340	56.1054	2469.95	
	13341	56.1054	2469.95	
	13342	56.1054	2469.95	
	13343	56.1054	2469.95	
	13344	56.1054	2469.95	
	13345	56.1054	2469.95	
	13346	56.1054	2469.95	
	13347	56.1054	2469.95	
	13348	56.1054	2469.95	
	13349	56.1054	2469.95	
	13350	56.1054	2469.95	
	13351	56.1054	2469.95	
	13352	56.1054	2469.95	
	13353	56.1054	2469.95	
	13354	56.1054	2469.95	
	13355	56.1054	2469.95	
	13356	56.1054	2469.95	
	13357	56.1054	2469.95	
	13358	56.1054	2469.95	
	13359	56.1054	2469.95	
	13360	56.1054	2469.95	
	13361	56.1054	2469.95	
	13362	56.1054	2469.95	
	13363	56.1054	2469.95	
	13364	56.1054	2469.95	
	13365	56.1054	2469.95	
	13366	56.1054	2469.95	
	13367	56.1054	2469.95	
	13368	56.1054	2469.95	
	13369	56.1054	2469.95	
	13370	56.1054	2469.95	
	13371	56.1054	2469.95	
	13372	56.1054	2469.95	
	13373	56.1054	2469.95	
	13374	56.1054	2469.95	
	13375	56.1054	2469.95	
	13376	56.1054	2469.95	
	13377	56.1054	2469.95	
	13378	56.1054	2469.95	
	13379	56.1054	2469.95	
	13380	56.1054	2469.95	
	13381	56.1054	2469.95	
	13382	56.1054	2469.95	
	13383	56.1054	2469.95	
	13384	56.1054	2469.95	
	13385	56.1054	2469.95	
	13386	56.1054	2469.95	
	13387	56.1054	2469.95	
	13388	56.1054	2469.95	
	13389	56.1054	2469.95	
	13390	56.1054	2469.95	
	13391	56.1054	2469.95	
	13392	56.1054	2469.95	
	13393	56.1054	2469.95	
	13394	56.1054	2469.95	
	13395	56.1054	2469.95	
	13396	56.1054	2469.95	
	13397	56.1054	2469.95	
	13398	56.1054	2469.95	
	13399	56.1054	2469.95	
	13400	56.1054	2469.95	
	13401	56.1054	2469.95	
	13402	56.1054	2469.95	
	13403	56.1054	2469.95	
	13404	56.1054	2469.95	
	13405	56.1054	2469.95	
	13406	56.1054	2469.95	
	13407	56.1054	2469.95	
	13408	56.1054	2469.95	
	13409	56.1054	2469.95	
	13410	56.1054	2469.95	
	13411	56.1054	2469.95	
	13412	56.1054	2469.95	
	13413	56.1054	2469.95	
	13414	56.1054	2469.95	
	13415	56.1054	2469.95	
	13416	56.1054	2469.95	
	13417	56.1054	2469.95	
	13418	56.1054	2469.95	
	13419	56.1054	2469.95	
	13420	56.1054	2469.95	
	13421	56.1054	2469.95	
	13422	56.1054	2469.95	
	13423	56.1054	2469.95	
	13424	56.1054	2469.95	
	13425	56.1054	2469.95	
	13426	56.1054	2469.95	
	13427	56.1054	2469.95	
	13428	56.1054	2469.95	
	13429	56.1054	2469.95	
	13430	56.1054	2469.95	
	13431	56.1054	2469.95	
	13432	56.1054	2469.95	
	13433	56.1054	2469.95	
	13434	56.1054	2469.95	
	13435	56.1054	2469.95	
	13436	56.1054	2469.95	
	13437	56.1054	2469.95	
	13438	56.1054	2469.95	
	13439	56.1054	2469.95	
	13440	56.1054	2469.95	
	13441	56.1054	2469.95	
	13442	56.1054	2469.95	
	13443	56.1054	2469.95	
	13444	56.1054	2469.95	
	13445	56.1054	2469.95	
	13446	56.1054	2469.95	
	13447	56.1054	2469.95	
	13448	56.1054	2469.95	
	13449	56.1054	2469.95	
	13450	56.1054	2469.95	
	13451	56.1054	2469.95	
	13452	56.1054	2469.95	
	13453	56.1054	2469.95	
	13454	56.1054	2469.95	
	13455	56.1054	2469.95	
	13456	56.1054	2469.95	
	13457	56.1054	2469.95	
	13458	56.1054	2469.95	
	13459	56.1054	2469.95	
	13460	56.1054	2469.95	
	13461	56.1054	2469.95	
	13462	56.1054	2469.95	
	13463	56.1054	2469.95	
	13464	56.1054	2469.95	
	13465	56.1054	2469.95	
	13466	56.1054	2469.95	
	13467	56.1054	2469.95	
	13468	56.1054	2469.95	
	13469	56.1054	2469.95	
	13470	56.1054	2469.95	
	13471	56.1054	2469.95	
	13472	56.1054	2469.95	
	13473	56.1054	2469.95	
	13474	56.1054	2469.95	
	13475	56.1054	2469.95	
	13476	56.1054	2469.95	
	13477	56.1054	2469.95	
	13478	56.1054	2469.95	
	13479	56.1054	2469.95	
	13480	56.1054	2469.95	
	13481	56.1054	2469.95	
	13482	56.1054	2469.95	
	13483	56.1054	2469.95	
	13484	56.1054	2469.95	
	13485	56.1054	2469.95	
	13486	56.1054	2469.95	
	13487	56.1054	2469.95	
	13488	56.1054	2469.95	
	13489	56.1054	2469.95	
	13490	56.1054	2469.95	
	13491	56.1054	2469.95	
	13492	56.1054	2469.95	
	13493	56.1054	2469.95	
	13494	56.1054	2469.95	
	13495	56.1054	2469.95	
	13496	56.1054	2469.95	
	13497	56.1054	2469.95	
	13498	56.1054	2469.95	
	13499	56.1054	2469.95	
	13500	56.1054	2469.95	
	13501	56.1054	2469.95	
	13502	56.1054	2469.95	
	13503	56.1054	2469.95	
	13504	56.1054	2469.95	
	13505	56.1054	2469.95	
	13506	56.1054	2469.95	
	13507	56.1054	2469.95	
	13508	56.1054	2469.95	
	13509	56.1054	2469.95	
	13510	56.1054	2469.95	
	13511	56.1054	2469.95	
	13512	56.1054	2469.95	
	13513	56.1054	2469.95	
	13514	56.1054	2469.95	
	13515	56.1054	2469.95	
	13516	56.1054	2469.95	
	13517	56.164	2469.96	
	13518	56.3945	2469.99	
	13519	56.9062	2470.05	
	13520	57.4335	2470.12	
	13521	58.2343	2470.22	
	13522	59.1874	2470.34	
	13523	60.3046	2470.56	
	13524	61.6328	2470.85	
	13525	63.1249	2471.05	
	13526	64.8046	2471.23	
	13527	66.5859	2471.5	
	13528	68.5976	2471.91	
	13529	70.8398	2472.14	
	13530	73.1601	2472.41	
	13531	75.7109	2472.87	
	13532	78.3788	2473.16	
	13533	81.246	2473.47	
	13534	84.2695	2473.95	
	13535	87.4413	2474.22	
	13536	90.8828	2474.6	
	13537	94.332	2475.02	
	13538	98.0898	2475.29	
	13539	101.961	2475.75	
	13540	105.98	2476.07	
	13541	110.129	2476.33	
	13542	114.43	2476.77	
	13543	119.031	2477.06	
	13544	123.672	2477.27	
	13545	128.473	2477.59	
	13546	133.473	2477.93	
	13547	138.672	2478.1	
	13548	144.031	2478.24	
	13549	149.422	2478.4	
	13550	155.113	2478.6	
	13551	160.941	2478.77	
	13552	166.883	2478.86	
	13553	173	2478.91	
	13554	179.207	2478.91	
	13555	185.605	2478.87	
	13556	192.18	2478.78	
	13557	198.949	2478.59	
	13558	205.797	2478.37	
	13559	212.82	2478.2	
	13560	219.992	2478	
	13561	227.238	2477.66	
	13562	234.738	2477.24	
	13563	242.297	2476.94	
	13564	250.098	2476.35	
	13565	258	2475.95	
	13566	266.043	2475.27	
	13567	274.164	2474.73	
	13568	282.437	2474.04	
	13569	290.984	2473.23	
	13570	299.488	2472.4	
	13571	308.238	2471.59	
	13572	317.125	2470.72	
	13573	326.125	2469.75	
	13574	335.23	2468.7	
	13575	344.48	2467.54	
	13576	353.973	2466.34	
	13577	363.414	2465.17	
	13578	373.125	2463.96	
	13579	382.949	2462.51	
	13580	392.859	2461.14	
	13581	402.918	2459.7	
	13582	413.082	2458.14	
	13583	423.312	2456.5	
	13584	433.785	2454.95	
	13585	444.289	2453.16	
	13586	455.031	2451.31	
	13587	465.809	2449.47	
	13588	476.703	2447.6	
	13589	487.75	2445.64	
	13590	498.926	2443.58	
	13591	510.152	2441.45	
	13592	521.512	2439.28	
	13593	533.09	2437.12	
	13594	544.676	2434.89	
	13595	556.387	2432.42	
	13596	568.258	2430.08	
	13597	580.23	2427.58	
	13598	592.305	2425.08	
	13599	604.484	2422.41	
	13600	616.863	2419.88	
	13601	629.223	2417.11	
	13602	641.797	2414.27	
	13603	654.375	2411.45	
	13604	667.144	2408.6	
	13605	680.039	2405.68	
	13606	693.012	2402.67	
	13607	706.062	2399.56	
	13608	719.184	2396.4	
	13609	732.441	2393.24	
	13610	745.906	2390.07	
	13611	759.324	2386.82	
	13612	772.984	2383.35	
	13613	786.609	2380.04	
	13614	800.387	2376.52	
	13615	814.285	2373.07	
	13616	828.285	2369.43	
	13617	842.379	2365.94	
	13618	856.582	2362.19	
	13619	870.941	2358.43	
	13620	885.269	2354.77	
	13621	899.797	2350.95	
	13622	914.332	2347.05	
	13623	929.082	2343.11	
	13624	943.867	2339.14	
	13625	958.711	2335.12	
	13626	973.672	2331.08	
	13627	988.746	2326.99	
	13628	1003.93	2322.85	
	13629	1019.13	2318.57	
	13630	1034.43	2314.28	
	13631	1049.94	2310.07	
	13632	1065.38	2305.77	
	13633	1081.07	2301.28	
	13634	1096.74	2296.96	
	13635	1112.48	2292.39	
	13636	1128.36	2287.99	
	13637	1144.33	2283.34	
	13638	1160.38	2278.88	
	13639	1176.52	2274.18	
	13640	1192.81	2269.48	
	13641	1209.11	2264.89	
	13642	1225.45	2260.1	
	13643	1242.03	2255.26	
	13644	1258.52	2250.45	
	13645	1275.2	2245.68	
	13646	1291.99	2240.84	
	13647	1308.79	2235.93	
	13648	1325.65	2230.96	
	13649	1342.63	2225.98	
	13650	1359.71	2220.96	
	13651	1376.89	2215.94	
	13652	1394.09	2210.86	
	13653	1411.35	2205.75	
	13654	1428.78	2200.54	
	13655	1446.2	2195.35	
	13656	1463.77	2190.2	
	13657	1481.33	2185.04	
	13658	1499.09	2179.84	
	13659	1516.85	2174.46	
	13660	1534.65	2169.2	
	13661	1552.55	2163.96	
	13662	1570.54	2158.54	
	13663	1588.63	2153.19	
	13664	1606.82	2147.9	
	13665	1625.05	2142.37	
	13666	1643.27	2137.04	
	13667	1661.64	2131.54	
	13668	1680.11	2126.12	
	13669	1698.56	2120.65	
	13670	1717.16	2115.14	
	13671	1735.84	2109.64	
	13672	1754.48	2104.12	
	13673	1773.27	2098.55	
	13674	1792.15	2093.05	
	13675	1811.11	2087.4	
	13676	1830.09	2081.94	
	13677	1849.13	2076.25	
	13678	1868.23	2070.73	
	13679	1887.4	2065.1	
	13680	1906.69	2059.4	
	13681	1926.05	2053.9	
	13682	1945.36	2048.19	
	13683	1964.88	2042.52	
	13684	1984.32	2036.96	
	13685	2003.98	2031.23	
	13686	2023.54	2025.6	
	13687	2043.25	2020	
	13688	2063.07	2014.25	
	13689	2082.9	2008.63	
	13690	2102.75	2003	
	13691	2122.69	1997.25	
	13692	2142.7	1991.65	
	13693	2162.79	1986.01	
	13694	2182.93	1980.27	
	13695	2203.09	1974.7	
	13696	2223.28	1969.05	
	13697	2243.58	1963.31	
	13698	2263.99	1957.8	
	13699	2284.32	1952.11	
	13700	2304.86	1946.43	
	13701	2325.31	1940.94	
	13702	2345.96	1935.23	
	13703	2366.51	1929.71	
	13704	2387.21	1924.11	
	13705	2408.01	1918.47	
	13706	2428.78	1913.01	
	13707	2449.57	1907.36	
	13708	2470.44	1901.95	
	13709	2491.4	1896.33	
	13710	2512.39	1890.95	
	13711	2533.42	1885.36	
	13712	2554.52	1880.01	
	13713	2575.71	1874.48	
	13714	2596.94	1869.12	
	13715	2618.13	1863.78	
	13716	2639.38	1858.3	
	13717	2660.76	1853.04	
	13718	2682.13	1847.73	
	13719	2703.52	1842.33	
	13720	2725.07	1837.12	
	13721	2746.51	1831.95	
	13722	2768.12	1826.7	
	13723	2789.71	1821.43	
	13724	2811.32	1816.28	
	13725	2833.08	1811.2	
	13726	2854.81	1806.13	
	13727	2876.52	1801.09	
	13728	2898.33	1796.08	
	13729	2920.2	1791.1	
	13730	2942.12	1786.14	
	13731	2964.08	1781.21	
	13732	2986.06	1776.31	
	13733	3008.06	1771.5	
	13734	3030.09	1766.82	
	13735	3052.14	1762.05	
	13736	3074.25	1757.27	
	13737	3096.39	1752.7	
	13738	3118.59	1748.08	
	13739	3140.88	1743.45	
	13740	3163.11	1739.03	
	13741	3185.36	1734.49	
	13742	3207.72	1730.12	
	13743	3230.09	1725.82	
	13744	3252.41	1721.4	
	13745	3274.92	1717.19	
	13746	3297.3	1713.04	
	13747	3319.84	1708.93	
	13748	3342.29	1704.85	
	13749	3364.89	1700.82	
	13750	3387.38	1696.87	
	13751	3410.04	1692.95	
	13752	3432.6	1689.07	
	13753	3455.24	1685.24	
	13754	3477.97	1681.53	
	13755	3500.6	1677.97	
	13756	3523.3	1674.29	
	13757	3546.09	1670.91	
	13758	3568.86	1667.34	
	13759	3591.58	1664.06	
	13760	3614.36	1660.81	
	13761	3637.2	1657.49	
	13762	3660.09	1654.33	
	13763	3682.95	1651.27	
	13764	3705.8	1648.28	
	13765	3728.65	1645.37	
	13766	3751.52	1642.6	
	13767	3774.43	1639.94	
	13768	3797.38	1637.19	
	13769	3820.32	1634.64	
	13770	3843.55	1632.13	
	13771	3866.53	1629.83	
	13772	3889.52	1627.38	
	13773	3912.51	1625.18	
	13774	3935.51	1623.11	
	13775	3958.51	1621.09	
	13776	3981.52	1619.13	
	13777	4004.53	1617.23	
	13778	4027.54	1615.54	
	13779	4050.55	1613.98	
	13780	4073.57	1612.32	
	13781	4096.57	1611	
	13782	4119.59	1609.64	
	13783	4142.61	1608.34	
	13784	4165.62	1607.22	
	13785	4188.64	1606.21	
	13786	4211.66	1605.33	
	13787	4234.67	1604.62	
	13788	4257.67	1604	
	13789	4280.67	1603.33	
	13790	4303.66	1603.02	
	13791	4326.64	1602.67	
	13792	4349.61	1602.41	
	13793	4372.58	1602.32	
	13794	4395.55	1602.38	
	13795	4418.5	1602.63	
	13796	4441.44	1602.98	
	13797	4464.35	1603.29	
	13798	4487.21	1603.98	
	13799	4509.99	1604.64	
	13800	4532.76	1605.4	
	13801	4555.57	1606.36	
	13802	4578.43	1607.5	
	13803	4601.18	1608.85	
	13804	4623.78	1610.14	
	13805	4646.53	1611.7	
	13806	4669.24	1613.27	
	13807	4691.73	1615.14	
	13808	4714.43	1617.11	
	13809	4736.87	1619.18	
	13810	4759.45	1621.43	
	13811	4781.83	1623.95	
	13812	4804.36	1626.38	
	13813	4826.61	1629.14	
	13814	4848.98	1632.06	
	13815	4871.32	1635.07	
	13816	4893.5	1638.18	
	13817	4915.59	1641.57	
	13818	4937.67	1645.1	
	13819	4959.71	1648.83	
	13820	4981.7	1652.57	
	13821	5003.63	1656.56	
	13822	5025.54	1660.8	
	13823	5047.4	1665.08	
	13824	5069.09	1669.54	
	13825	5090.64	1674.18	
	13826	5112.35	1679.08	
	13827	5133.71	1684.08	
	13828	5155.27	1689.19	
	13829	5176.54	1694.59	
	13830	5197.71	1700.12	
	13831	5218.91	1705.9	
	13832	5240.01	1711.72	
	13833	5260.98	1717.8	
	13834	5281.8	1724.01	
	13835	5302.59	1730.28	
	13836	5323.38	1736.98	
	13837	5343.86	1743.7	
	13838	5364.42	1750.61	
	13839	5384.66	1757.76	
	13840	5404.98	1765.03	
	13841	5425.16	1772.38	
	13842	5445.19	1780.09	
	13843	5465.05	1787.94	
	13844	5484.75	1795.93	
	13845	5504.5	1804.05	
	13846	5523.98	1812.26	
	13847	5543.42	1820.91	
	13848	5562.59	1829.46	
	13849	5581.68	1838.27	
	13850	5600.66	1847.28	
	13851	5619.56	1856.5	
	13852	5638.35	1865.95	
	13853	5656.77	1875.32	
	13854	5675.31	1885.08	
	13855	5693.52	1894.96	
	13856	5711.57	1904.95	
	13857	5729.54	1915.07	
	13858	5747.38	1925.27	
	13859	5764.94	1935.89	
	13860	5782.46	1946.35	
	13861	5799.65	1957.15	
	13862	5816.8	1968.09	
	13863	5833.77	1979.12	
	13864	5850.59	1990.24	
	13865	5867.34	2001.64	
	13866	5883.66	2013.11	
	13867	5900.03	2024.73	
	13868	5916.18	2036.36	
	13869	5932.1	2048.2	
	13870	5947.77	2060.19	
	13871	5963.46	2072.26	
	13872	5978.76	2084.51	
	13873	5994.07	2096.93	
	13874	6009.12	2109.21	
	13875	6023.94	2121.9	
	13876	6038.59	2134.41	
	13877	6053.18	2147.16	
	13878	6067.49	2160.06	
	13879	6081.57	2173	
	13880	6095.54	2186.01	
	13881	6109.37	2199.07	
	13882	6122.85	2212.18	
	13883	6136.36	2225.42	
	13884	6149.52	2238.88	
	13885	6162.55	2252.16	
	13886	6175.45	2265.64	
	13887	6188.13	2279.14	
	13888	6200.56	2292.8	
	13889	6212.85	2306.29	
	13890	6225.06	2320.06	
	13891	6237	2333.85	
	13892	6248.71	2347.51	
	13893	6260.44	2361.27	
	13894	6271.76	2375.16	
	13895	6283.11	2389.08	
	13896	6294.22	2403.02	
	13897	6305.11	2416.96	
	13898	6315.77	2430.93	
	13899	6326.44	2444.91	
	13900	6336.73	2458.9	
	13901	6347.07	2472.89	
	13902	6357.17	2486.9	
	13903	6367.04	2500.91	
	13904	6376.71	2514.92	
	13905	6386.42	2528.93	
	13906	6395.73	2542.93	
	13907	6405.11	2556.93	
	13908	6414.25	2570.92	
	13909	6423.21	2584.9	
	13910	6431.96	2598.86	
	13911	6440.59	2612.75	
	13912	6449.21	2626.62	
	13913	6457.52	2640.47	
	13914	6465.95	2654.32	
	13915	6474.02	2668.18	
	13916	6481.96	2682.04	
	13917	6489.8	2695.8	
	13918	6497.55	2709.44	
	13919	6504.94	2723.16	
	13920	6512.45	2736.86	
	13921	6519.68	2750.34	
	13922	6526.77	2763.98	
	13923	6533.77	2777.37	
	13924	6540.67	2790.92	
	13925	6547.42	2804.21	
	13926	6553.92	2817.52	
	13927	6560.55	2830.88	
	13928	6566.81	2844.07	
	13929	6573.05	2857.16	
	13930	6579.25	2870.21	
	13931	6585.27	2883.21	
	13932	6591.14	2896.17	
	13933	6596.91	2909.08	
	13934	6602.7	2921.88	
	13935	6608.23	2934.49	
	13936	6613.72	2947.16	
	13937	6619.01	2959.75	
	13938	6624.36	2972.19	
	13939	6629.55	2984.54	
	13940	6634.6	2996.96	
	13941	6639.56	3009.13	
	13942	6644.4	3021.21	
	13943	6649.08	3033.24	
	13944	6653.77	3045.21	
	13945	6658.41	3057.13	
	13946	6662.81	3068.93	
	13947	6667.23	3080.5	
	13948	6671.61	3092.13	
	13949	6675.76	3103.54	
	13950	6679.84	3115.02	
	13951	6683.88	3126.2	
	13952	6687.84	3137.35	
	13953	6691.76	3148.42	
	13954	6695.62	3159.36	
	13955	6699.29	3170.21	
	13956	6702.87	3181.05	
	13957	6706.54	3191.58	
	13958	6709.9	3202.15	
	13959	6713.42	3212.5	
	13960	6716.73	3222.89	
	13961	6719.91	3233.06	
	13962	6723.13	3243.11	
	13963	6726.3	3253.06	
	13964	6729.38	3262.9	
	13965	6732.36	3272.5	
	13966	6735.23	3282.15	
	13967	6738.04	3291.56	
	13968	6740.84	3301	
	13969	6743.65	3310.16	
	13970	6746.27	3319.21	
	13971	6748.81	3328.2	
	13972	6751.45	3337.09	
	13973	6753.82	3345.82	
	13974	6756.29	3354.29	
	13975	6758.68	3362.85	
	13976	6760.88	3371.13	
	13977	6763.15	3379.24	
	13978	6765.42	3387.29	
	13979	6767.57	3395.21	
	13980	6769.64	3403.08	
	13981	6771.66	3410.67	
	13982	6773.63	3418.18	
	13983	6775.56	3425.51	
	13984	6777.41	3432.84	
	13985	6779.15	3439.93	
	13986	6780.9	3446.88	
	13987	6782.7	3453.59	
	13988	6784.37	3460.23	
	13989	6785.91	3466.86	
	13990	6787.6	3473.17	
	13991	6789	3479.37	
	13992	6790.61	3485.46	
	13993	6791.92	3491.38	
	13994	6793.42	3497.19	
	13995	6794.74	3502.9	
	13996	6795.95	3508.28	
	13997	6797.29	3513.64	
	13998	6798.57	3518.89	
	13999	6799.7	3523.91	
	14000	6800.77	3528.74	
	14001	6801.84	3533.39	
	14002	6802.87	3538.03	
	14003	6803.88	3542.32	
	14004	6804.84	3546.57	
	14005	6805.79	3550.7	
	14006	6806.72	3554.59	
	14007	6807.61	3558.34	
	14008	6808.39	3562.05	
	14009	6809.08	3565.42	
	14010	6809.82	3568.8	
	14011	6810.61	3571.94	
	14012	6811.18	3574.92	
	14013	6811.79	3577.68	
	14014	6812.45	3580.28	
	14015	6812.89	3582.88	
	14016	6813.5	3585.14	
	14017	6813.86	3587.24	
	14018	6814.37	3589.23	
	14019	6814.74	3591.13	
	14020	6815.03	3592.82	
	14021	6815.46	3594.21	
	14022	6815.71	3595.52	
	14023	6815.89	3596.71	
	14024	6816.1	3597.66	
	14025	6816.34	3598.43	
	14026	6816.51	3599.11	
	14027	6816.6	3599.48	


End of Keyframe Data
